sum_payment_value,sum_price,total_payments,avg_review_score,payments_review_interaction,price_payments_interaction,is_discounted,sales_roll_mean_7,sales_roll_mean_30,orders_roll_mean_7,orders_roll_mean_30,year,month,day_of_week,is_weekend,state_freq_enc,city_freq_enc,order_purchase_timestamp
17.39,10.0,1,4.0,4.0,10.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.0009553403525708712,2018-08-02 20:53:28
91.03,69.9,1,5.0,5.0,69.9,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.0019710179905672713,2018-08-02 20:58:17
70.27,48.0,1,4.0,4.0,48.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.03399000412304784,0.00036202371255317223,2018-08-02 21:00:24
158.0,118.9,1,5.0,5.0,118.9,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.03399000412304784,0.012519986725797206,2018-08-02 21:00:36
88.67,69.0,1,5.0,5.0,69.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.021520298468438573,0.02142979254030028,2018-08-02 21:07:06
145.4,121.75,1,5.0,5.0,121.75,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.03657445118210798,0.0004022485695035247,2018-08-02 21:11:24
36.94,20.0,1,1.0,1.0,20.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.12924246538148249,0.06920686638308142,2018-08-02 21:11:41
349.40999999999997,307.25,1,3.0,3.0,307.25,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.00801480274735773,2018-08-02 21:18:33
37.46,29.99,1,4.0,4.0,29.99,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.0029766394143260827,2018-08-02 21:23:50
93.28,69.99,1,1.0,1.0,69.99,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.03657445118210798,0.00016089942780140988,2018-08-02 21:24:24
88.49,69.9,1,5.0,5.0,69.9,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.0008447219959574018,2018-08-02 21:26:49
25.78,12.99,1,5.0,5.0,12.99,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.001619050492251687,2018-08-02 21:35:18
34.35,26.9,1,5.0,5.0,26.9,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.15627356925211935,2018-08-02 21:37:40
58.13,38.95,1,4.0,4.0,38.95,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.01661286592049557,0.006164459327641516,2018-08-02 21:43:54
349.40999999999997,238.0,1,5.0,5.0,238.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.013435102221417725,0.0003519674983155841,2018-08-02 21:47:53
151.54,129.99,1,5.0,5.0,129.99,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.003248157198740962,2018-08-02 21:49:02
199.26,179.9,1,5.0,5.0,179.9,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,1.0056214237588117e-05,2018-08-02 21:51:19
85.65,66.0,1,5.0,5.0,66.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.03657445118210798,0.0002815739986524673,2018-08-02 21:54:37
82.56,68.5,1,5.0,5.0,68.5,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.003851530052996249,2018-08-02 21:57:29
85.81,78.0,1,5.0,5.0,78.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.15627356925211935,2018-08-02 21:58:11
224.48,196.8,1,4.0,4.0,196.8,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.050733600828632056,0.0003921923552659366,2018-08-02 21:59:52
349.40999999999997,307.25,1,5.0,5.0,307.25,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.020444283545016644,0.0006536539254432276,2018-08-02 22:00:40
83.76,61.4,1,5.0,5.0,61.4,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.12924246538148249,0.06920686638308142,2018-08-02 22:01:27
173.68,159.9,1,4.0,4.0,159.9,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.005681761044237286,2018-08-02 22:03:40
64.44,49.0,1,1.0,1.0,49.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.050733600828632056,0.015295501855371527,2018-08-02 22:07:34
70.97,56.99,1,4.0,4.0,56.99,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.0014179262074999245,2018-08-02 22:07:38
143.41,128.0,1,2.0,2.0,128.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.006948844038173389,2018-08-02 22:09:44
35.09,27.64,1,1.0,1.0,27.64,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.0004022485695035247,2018-08-02 22:10:59
288.71,274.49,1,2.0,2.0,274.49,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.0009352279240956949,2018-08-02 22:12:33
349.40999999999997,307.25,1,5.0,5.0,307.25,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.01661286592049557,0.006164459327641516,2018-08-02 22:18:32
204.18,179.7,1,5.0,5.0,179.7,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.03657445118210798,0.0010056214237588118,2018-08-02 22:27:23
30.15,19.0,1,5.0,5.0,19.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.006365583612393279,2018-08-02 22:32:05
349.40999999999997,307.25,1,5.0,5.0,307.25,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.050733600828632056,0.015295501855371527,2018-08-02 22:42:49
239.5,190.0,1,2.0,2.0,190.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.003248157198740962,2018-08-02 22:46:54
288.88,267.88,1,4.0,4.0,267.88,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.011956838728492273,2018-08-02 22:48:54
88.08,14.0,1,5.0,5.0,14.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.03657445118210798,0.0018905682766665662,2018-08-02 22:50:14
92.72,76.0,1,4.0,4.0,76.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.12924246538148249,0.06920686638308142,2018-08-02 22:57:01
148.0,129.0,1,3.0,3.0,129.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.11700405265433775,0.00033185506984040786,2018-08-02 23:06:59
137.93,119.0,1,5.0,5.0,119.0,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.002815739986524673,2018-08-02 23:14:00
159.88,151.56,1,5.0,5.0,151.56,0,34638.26142857143,28921.375666666667,253.71428571428572,211.1,2018,8,3,0,0.41980671956235355,0.0017296688488651563,2018-08-02 23:15:49
71.07,58.0,1,4.0,4.0,58.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0027151778441487917,2018-08-03 00:00:21
118.35,110.32,1,4.0,4.0,110.32,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 00:03:09
56.95,19.9,1,2.0,2.0,19.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.009804808881648414,0.0004424734264538772,2018-08-03 00:08:00
58.52,39.98,1,4.0,4.0,39.98,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.050733600828632056,0.00037207992679076033,2018-08-03 00:15:35
58.45,38.99,1,3.0,3.0,38.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.06920686638308142,2018-08-03 00:21:01
95.65,79.99,1,5.0,5.0,79.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.06920686638308142,2018-08-03 00:26:04
236.7,220.64,1,1.0,1.0,220.64,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0075019358212407355,2018-08-03 00:36:26
349.40999999999997,307.25,1,5.0,5.0,307.25,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.0012067457085105742,2018-08-03 00:45:12
59.46,39.99,2,5.0,10.0,79.98,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.06920686638308142,2018-08-03 00:56:50
40.76,27.9,1,5.0,5.0,27.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0006435977112056395,2018-08-03 01:10:33
32.7,19.9,1,4.0,4.0,19.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.005681761044237286,2018-08-03 01:29:40
212.06,201.9,1,1.0,1.0,201.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.007170080751400328,2018-08-03 01:50:48
176.64,124.9,1,5.0,5.0,124.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.06920686638308142,2018-08-03 02:06:57
84.36,64.99,1,1.0,1.0,64.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.01661286592049557,0.006164459327641516,2018-08-03 02:57:12
36.46,29.0,1,1.0,1.0,29.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 03:08:17
179.02,159.8,1,5.0,5.0,159.8,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.006948844038173389,2018-08-03 03:47:35
78.27,58.67,1,5.0,5.0,58.67,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,2.0112428475176234e-05,2018-08-03 04:27:46
115.51,94.9,1,5.0,5.0,94.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.03399000412304784,0.012519986725797206,2018-08-03 05:49:59
48.48,34.9,1,1.0,1.0,34.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.0012268581369857504,2018-08-03 06:19:40
59.87,45.97,1,1.0,1.0,45.97,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.005681761044237286,2018-08-03 06:24:54
32.7,19.9,1,1.0,1.0,19.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 06:33:16
63.0,49.99,1,1.0,1.0,49.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.00010056214237588118,2018-08-03 06:54:59
61.19,42.79,1,5.0,5.0,42.79,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.00085477821019499,2018-08-03 07:02:12
138.84,119.9,1,5.0,5.0,119.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0016592753492020394,2018-08-03 07:06:35
32.7,19.9,1,4.0,4.0,19.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0019710179905672713,2018-08-03 07:20:52
53.43,34.0,1,4.0,4.0,34.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.06920686638308142,2018-08-03 07:36:53
67.14,49.0,1,3.0,3.0,49.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.03657445118210798,0.0009553403525708712,2018-08-03 07:39:47
83.48,44.9,1,4.0,4.0,44.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.05496726702265665,0.0005631479973049346,2018-08-03 07:43:41
101.64,89.99,1,5.0,5.0,89.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.011956838728492273,2018-08-03 07:43:45
39.34,22.25,1,5.0,5.0,22.25,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.004283947265212538,2018-08-03 08:08:06
52.92,29.99,1,5.0,5.0,29.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.004977826047606118,0.002825796200762261,2018-08-03 08:16:49
173.96,129.9,1,5.0,5.0,129.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.00016089942780140988,2018-08-03 08:24:51
59.56,45.9,1,5.0,5.0,45.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.0007843847105318732,2018-08-03 08:26:22
138.34,81.0,1,5.0,5.0,81.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.007511992035478324,5.028107118794059e-05,2018-08-03 08:29:15
135.05,119.9,1,1.0,1.0,119.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.00021118049898935046,2018-08-03 08:30:29
145.94,127.0,1,3.0,3.0,127.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.001096127351897105,2018-08-03 08:36:51
195.54,170.0,1,1.0,1.0,170.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 08:37:38
52.25,28.9,1,5.0,5.0,28.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.0013173640651240434,2018-08-03 08:38:13
62.25,45.0,1,5.0,5.0,45.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.008537725887712311,2018-08-03 08:39:00
224.1,199.9,1,5.0,5.0,199.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.001719612634627568,2018-08-03 08:39:14
349.40999999999997,307.25,1,2.0,2.0,307.25,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.00012067457085105741,2018-08-03 08:40:58
156.15,99.99,1,5.0,5.0,99.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.005390130831347231,8.044971390070494e-05,2018-08-03 08:44:43
132.57,118.4,1,5.0,5.0,118.4,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.0004123047837411128,2018-08-03 08:50:46
121.84,112.3,1,1.0,1.0,112.3,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 08:55:50
103.27,65.9,1,5.0,5.0,65.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.013435102221417725,3.0168642712764353e-05,2018-08-03 08:59:39
270.94,250.0,1,5.0,5.0,250.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.00032179885560281975,2018-08-03 09:03:38
17.39,10.0,1,5.0,5.0,10.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.006948844038173389,2018-08-03 09:04:09
33.34,25.0,1,5.0,5.0,25.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0016592753492020394,2018-08-03 09:04:28
76.01,62.0,1,5.0,5.0,62.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0008447219959574018,2018-08-03 09:10:20
35.36,27.9,1,5.0,5.0,27.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0032984382699289025,2018-08-03 09:25:52
125.77,109.9,1,5.0,5.0,109.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.021520298468438573,0.02142979254030028,2018-08-03 09:32:47
64.43,48.99,2,5.0,10.0,97.98,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.020313552759927998,0.006958900252410977,2018-08-03 09:33:05
349.40999999999997,307.25,1,5.0,5.0,307.25,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.00047264206916664155,2018-08-03 09:36:02
37.03,18.8,1,3.0,3.0,18.8,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.00015084321356382177,2018-08-03 09:47:50
195.54,170.0,1,1.0,1.0,170.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0032984382699289025,2018-08-03 09:47:51
48.87,25.89,1,5.0,5.0,25.89,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.03657445118210798,0.0016995002061523919,2018-08-03 09:49:53
131.58,109.0,1,5.0,5.0,109.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 09:54:45
98.35,79.99,1,5.0,5.0,79.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.06920686638308142,2018-08-03 09:54:52
164.49,139.9,1,5.0,5.0,139.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0014682072786878651,2018-08-03 09:59:04
118.65,99.9,1,3.0,3.0,99.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,4.022485695035247e-05,2018-08-03 10:00:14
185.64,170.0,1,5.0,5.0,170.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.03399000412304784,0.0004022485695035247,2018-08-03 10:01:41
37.37,29.9,1,3.0,3.0,29.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.00801480274735773,2018-08-03 10:03:39
30.13,14.9,1,2.0,2.0,14.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.021520298468438573,0.02142979254030028,2018-08-03 10:06:28
327.17,307.25,1,5.0,5.0,307.25,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.020313552759927998,0.006958900252410977,2018-08-03 10:07:14
149.28,110.0,2,5.0,10.0,220.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.00010056214237588118,2018-08-03 10:08:57
27.39,19.99,1,5.0,5.0,19.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 10:09:01
51.92,29.0,1,4.0,4.0,29.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.007511992035478324,0.0035498436258686056,2018-08-03 10:13:50
157.79,129.9,1,5.0,5.0,129.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0009855089952836356,2018-08-03 10:13:57
320.21,235.0,1,5.0,5.0,235.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.01661286592049557,0.006164459327641516,2018-08-03 10:16:07
188.89,175.0,1,5.0,5.0,175.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,2.0112428475176234e-05,2018-08-03 10:17:53
157.04,120.0,1,5.0,5.0,120.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.05496726702265665,0.001981074204804859,2018-08-03 10:20:22
340.02,301.0,1,5.0,5.0,301.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.009804808881648414,1.0056214237588117e-05,2018-08-03 10:21:35
57.39,42.0,1,5.0,5.0,42.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.05496726702265665,0.013867519433634014,2018-08-03 10:23:31
61.4,43.0,1,4.0,4.0,43.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.050733600828632056,0.015295501855371527,2018-08-03 10:26:17
114.0,99.0,1,2.0,2.0,99.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0014682072786878651,2018-08-03 10:26:21
68.25,49.0,1,5.0,5.0,49.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.009804808881648414,0.004495127764201888,2018-08-03 10:26:41
45.53,38.0,1,4.0,4.0,38.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 10:35:32
36.73,23.9,1,5.0,5.0,23.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0075019358212407355,2018-08-03 10:35:46
63.42,46.9,1,5.0,5.0,46.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 10:41:12
36.36,28.0,1,5.0,5.0,28.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 10:41:35
73.28999999999999,54.0,2,3.0,6.0,108.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.013435102221417725,0.0003519674983155841,2018-08-03 10:42:40
37.53,29.9,1,4.0,4.0,29.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.12924246538148249,0.06920686638308142,2018-08-03 10:43:27
56.6,49.0,1,1.0,1.0,49.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.0010156776379963998,2018-08-03 10:47:35
125.33,101.9,1,1.0,1.0,101.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.007511992035478324,0.0035498436258686056,2018-08-03 10:47:38
25.88,18.49,1,4.0,4.0,18.49,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.007170080751400328,2018-08-03 10:49:03
227.6,199.9,1,4.0,4.0,199.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.02788588208083185,2018-08-03 10:50:18
52.63,45.05,1,5.0,5.0,45.05,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 10:53:28
60.42,45.0,2,5.0,10.0,90.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.020444283545016644,0.0033587755553544313,2018-08-03 10:53:42
254.24,239.9,1,5.0,5.0,239.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 10:54:25
87.86,57.26,1,5.0,5.0,57.26,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.05496726702265665,0.013867519433634014,2018-08-03 10:56:56
124.56,108.7,1,5.0,5.0,108.7,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 10:57:22
112.14,81.36,1,5.0,5.0,81.36,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.021520298468438573,0.02142979254030028,2018-08-03 11:04:14
185.49,169.99,1,5.0,5.0,169.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,9.050592813829306e-05,2018-08-03 11:06:47
349.40999999999997,299.9,1,2.0,2.0,299.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 11:08:29
128.5,105.0,1,5.0,5.0,105.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 11:11:37
104.37,81.0,1,5.0,5.0,81.0,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.0008447219959574018,2018-08-03 11:15:31
229.56,209.99,1,5.0,5.0,209.99,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 11:21:24
173.89,134.9,1,5.0,5.0,134.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.050733600828632056,1.0056214237588117e-05,2018-08-03 11:26:27
68.26,37.8,1,5.0,5.0,37.8,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.050733600828632056,0.015295501855371527,2018-08-03 11:26:48
138.85,95.9,1,5.0,5.0,95.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.013435102221417725,0.00013073078508864553,2018-08-03 11:27:04
131.46,107.9,1,4.0,4.0,107.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.11700405265433775,0.00047264206916664155,2018-08-03 11:28:06
173.67,149.9,1,4.0,4.0,149.9,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.020313552759927998,0.00037207992679076033,2018-08-03 11:33:46
232.45,219.89,1,5.0,5.0,219.89,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.002252591989219738,2018-08-03 11:34:23
62.44,25.98,1,1.0,1.0,25.98,0,36724.98714285714,29100.986666666668,271.57142857142856,213.03333333333333,2018,8,4,0,0.41980671956235355,0.15627356925211935,2018-08-03 11:41:42
